n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
10,10.0,2,2,0.8323911843618212,0.009840324958209,0.0011184289930759514,0.03344292141957624,0.21655300319104032,0.40409065562249546
10,10.0,2,3,0.8115228712485782,0.01105986458158101,0.0013466350691750235,0.03669652666363703,0.2433910363935278,0.44340395184187736
10,10.0,2,4,0.7921157540495894,0.011913455193675062,0.0015782020862316055,0.0397265916765031,0.2621757423183501,0.4800162125432139
50,,2,1,0.8777476449996456,0.007133692231168673,0.0007969934831627067,0.028231073007640124,0.1569889696794461,0.3411159168022344
50,,2,2,0.8248462533444947,0.008716571304613185,0.0011412232018558548,0.03378199523201456,0.19182290234919078,0.40818768283652396
50,,2,3,0.8260589496187247,0.009717358696643117,0.0012627569142393505,0.035535291109534344,0.21384692251318094,0.42937274833240086
50,,2,4,0.8123984033697118,0.01060856427543944,0.001407672133979754,0.03751895699482801,0.23345940943496232,0.4533413735032593
50,3.0,2,1,0.645021377033078,0.02615987282438605,0.002547445451220542,0.050472224551930955,0.5756922710657664,0.609855641917004
50,3.0,2,2,0.6397271297833655,0.026158342972095166,0.0025969298560867293,0.05096008100549615,0.5756586040771825,0.615750409054645
50,3.0,2,3,0.6310848794468887,0.026096444433171235,0.002713829813063071,0.05209443168960643,0.5742964219791277,0.6294567628117551
50,3.0,2,4,0.6312422091388088,0.02617332662799334,0.0026966637876130405,0.05192941158546899,0.5759883447816116,0.6274628257021593
50,5.0,2,1,0.7936292306791517,0.017146583948775926,0.0014378413992389208,0.03791887919281002,0.37733959644057624,0.4581736314616188
50,5.0,2,2,0.7636656900859436,0.017419014684138943,0.00162653493522061,0.04033032277605288,0.38333489579857044,0.48731109246043175
50,5.0,2,3,0.7774726316460644,0.01745935134119595,0.0016299864756816646,0.04037309098498237,0.3842225721976202,0.48782786051933696
50,5.0,2,4,0.7559954635462361,0.018070563265169797,0.0017863852053695375,0.04226565041933624,0.3976733249202011,0.5106956468899658
50,7.0,2,1,0.8585952403680815,0.011528737130056959,0.000937072756077012,0.03061164412567564,0.25370937028163787,0.36988034595524044
50,7.0,2,2,0.82210530679826,0.012342665679434001,0.0011838479941124764,0.0344070922065855,0.2716212453974578,0.4157407265169169
50,7.0,2,3,0.8202239837622569,0.012854602338367374,0.0013273168552819362,0.03643236000154171,0.282887277912281,0.4402120273583537
50,7.0,2,4,0.794688912155747,0.013829037609864045,0.0015181100945017342,0.03896293231395366,0.3043313750690366,0.47078892020791496
50,10.0,2,1,0.8741187636462403,0.008120365937588737,0.0008146832494885636,0.028542656664868524,0.1787023943074259,0.3448807806055796
50,10.0,2,2,0.8393678724345328,0.009145038176139719,0.0010737783630201986,0.03276855753645861,0.2012520409387184,0.39594232012757
