n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
50,7.0,2,3,0.8823129162698244,0.01983104875695688,0.002024940570026574,0.04499933966211698,0.21662299013922454,0.34014659111699286
50,7.0,2,4,0.8574777883180001,0.021434258236407912,0.0024427315600911983,0.04942399781574937,0.23413552997080556,0.373592246078083
50,10.0,2,1,0.9208910603795747,0.012876312656295292,0.0013531875039902554,0.036785697002914806,0.14065344620746384,0.278060290025496
50,10.0,2,2,0.9051048383761001,0.013161824642164036,0.0016302422789549562,0.0403762588528823,0.14377221520740283,0.3052010743710347
50,10.0,2,3,0.8895945923950743,0.014709064158834887,0.001909419621595692,0.04369690631607336,0.16067337130209644,0.33030159636506334
50,10.0,2,4,0.8659352108805404,0.017125372737902652,0.002313108328188367,0.04809478483358011,0.1870677388371517,0.3635448260904081
100,,2,1,0.9240918990340283,0.01069027189565062,0.0012929302148994395,0.0359573388183753,0.11677439210696149,0.2717987934166429
100,,2,2,0.9068152268169616,0.01182487336870349,0.001598634668154886,0.039982929709500854,0.1291681271393994,0.3022279292468454
100,,2,3,0.8907478358517663,0.013740720752114957,0.0018901696303925196,0.04347608112965702,0.15009574392514358,0.3286323955510895
100,,2,4,0.8692238555815361,0.016029137810964936,0.002254451655387065,0.047481066283172974,0.17509309792538466,0.35890577417556435
100,3.0,2,1,0.7018587486991924,0.04432450525959878,0.005157358629599933,0.07181475217251629,0.4841754454568482,0.5428422578377873
100,3.0,2,2,0.6975796040085089,0.044279303817006996,0.005230772289833321,0.07232407821627125,0.4836816908514896,0.5466922147227369
100,3.0,2,3,0.6955642231802095,0.04403811463475303,0.005276268610721367,0.07263792818301859,0.4810470787092165,0.5490645827866435
100,3.0,2,4,0.6891894062499421,0.04408552211147598,0.005386531516065321,0.07339299364425272,0.4815649307647755,0.5547720652661072
100,5.0,2,1,0.8605705197739804,0.026934175478292827,0.0023799324119312417,0.048784550955515024,0.294213468009127,0.36875871582314274
100,5.0,2,2,0.8519174020278453,0.02711903992791529,0.002547998743457766,0.05047770540999032,0.2962328211123567,0.3815571417611386
100,5.0,2,3,0.8346366572603292,0.02821192211266991,0.002850619575925849,0.05339119380502602,0.30817083859357447,0.403579979279899
100,5.0,2,4,0.8139711513939922,0.029661331637612653,0.003210828489986216,0.05666417289598619,0.32400335603011327,0.42832017966831776
100,7.0,2,1,0.911230590853458,0.01755213786485834,0.0015211325327975569,0.03900169910141809,0.191729476046378,0.29481088159803315
100,7.0,2,2,0.8921143963441303,0.018499356313907533,0.0018517294712103315,0.043031726333140896,0.20207634651514697,0.32527355138990083
100,7.0,2,3,0.8808788777855856,0.019572050482182583,0.0020524012390515673,0.045303435179372076,0.2137938416957855,0.34244522603797056
100,7.0,2,4,0.8589151861895296,0.021014056024399857,0.002427047859605032,0.04926507748502008,0.22954548227620902,0.37239097936700144
100,10.0,2,1,0.9220774672659559,0.01264061278036747,0.0013361641552472746,0.03655357923989489,0.13807879609567802,0.2763057294825689
100,10.0,2,2,0.9055255659425118,0.012961594691271755,0.0016210014921623369,0.040261662809207684,0.1415850181907801,0.3043348515796761
100,10.0,2,3,0.8885775280606758,0.014610149183719515,0.0019274337521073743,0.043902548355504084,0.15959288090838886,0.33185602892402805
100,10.0,2,4,0.8669368394500141,0.016783763884396636,0.0022937248142072134,0.047892847213411874,0.183336199864532,0.3620183949553235
200,,2,1,0.9233613691620551,0.010667906903051225,0.0013034416296730169,0.03610320802467582,0.11653008976921331,0.27290140766931015
