n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
100,,2,1,0.8622543325830142,0.006952566902415665,0.000886553836892285,0.029775053936009672,0.1530030003072957,0.35977183079329705
100,,2,2,0.8322945893620302,0.00838640940819792,0.0011003279232075626,0.033171191163531684,0.1845571310955362,0.40080734027034925
100,,2,3,0.8306046854111072,0.009200408267525908,0.0012220297842963385,0.03495754259521596,0.20247055350081006,0.42239181586520386
100,,2,4,0.8031002311492177,0.010468029137345323,0.0013991979762124466,0.03740585483868062,0.23036669589781839,0.45197476070479836
100,,3,1,0.8796254153251265,0.006992933908403618,0.0008406977693608353,0.02899478865866822,0.15389134458592943,0.3503438892709451
100,,3,2,0.8277079011359934,0.00855035151566599,0.0011269066920336283,0.03356943091614197,0.1881649546046635,0.4056192692495273
100,,3,3,0.8228708777211986,0.009334601492197187,0.0012252473535243706,0.035003533443416404,0.20542370250085534,0.42294752305862726
100,,3,4,0.8110457092684857,0.010462810467678402,0.0014015148209561882,0.03743681104148947,0.23025185024040024,0.4523488043516338
100,3.0,2,1,0.6350318098915511,0.02632170962034201,0.0026271873488955184,0.051256095724269896,0.5792537636323144,0.6193271534509396
100,3.0,2,2,0.6401106804027462,0.02638338931387412,0.00262753605767271,0.05125949724365925,0.5806111296671769,0.6193682539930516
100,3.0,2,3,0.6312420349224633,0.02621465247213861,0.002723433674271846,0.052186527708517325,0.5768977899165101,0.6305695585569301
100,3.0,2,4,0.6255837149524819,0.026690235387374212,0.0026557954991040513,0.05153441082523454,0.5873637967809179,0.6226900334519856
100,3.0,3,1,0.6439849558066677,0.026316892289372416,0.002691894203224544,0.05188346753277526,0.5791477501121044,0.6269076839386142
100,3.0,3,2,0.6426403563236105,0.026431389877730433,0.0026888547925376883,0.05185416851650105,0.581667463304744,0.6265536640685555
100,3.0,3,3,0.6257346148073785,0.02634736789390214,0.0026827577577525664,0.05179534494288619,0.5798184173627289,0.6258428991168378
