base_estimator,n_estimators,max_samples,max_features,R-squared,MAE,MSE,RMSE,RAE,RRSE
,1,3.0,0.5,0.40713193478631604,0.05283628829638555,0.010356165389411743,0.10176524647153243,0.5771532761022519,0.7692357697109345
,1,3.0,1.0,-0.1965348308441586,0.10496375970000002,0.020616822149069465,0.14358559171821336,1.1465638434524312,1.0853525834643087
,1,3.0,2.0,0.40713193478631604,0.05283628829638555,0.010356165389411743,0.10176524647153243,0.5771532761022519,0.7692357697109345
,1,3.0,3.0,0.40713193478631604,0.05283628829638555,0.010356165389411743,0.10176524647153243,0.5771532761022519,0.7692357697109345
,1,3.0,4.0,0.38506177331224534,0.055103245522891565,0.010776819467940986,0.1038114611588768,0.6019162152156552,0.7847029511367023
,1,4.0,0.1,-0.23620969122967944,0.10750414853664661,0.021273071896639524,0.14585291185519583,1.1743135924775623,1.1024910841924596
,1,4.0,0.5,0.33721253895635395,0.05817613104096386,0.011604563636300597,0.10772448020900634,0.6354826522426845,0.8142811649698695
,1,4.0,1.0,-0.23620969122967944,0.10750414853664661,0.021273071896639524,0.14585291185519583,1.1743135924775623,1.1024910841924596
,1,4.0,2.0,0.33721253895635395,0.05817613104096386,0.011604563636300597,0.10772448020900634,0.6354826522426845,0.8142811649698695
,1,4.0,3.0,0.3333234584955874,0.05886920403614458,0.011677770862702908,0.10806373518763317,0.6430533836972239,0.816845567589238
,1,4.0,4.0,0.28919763195415277,0.06346029880000001,0.01244493361986326,0.11155686271970568,0.6932038668082096,0.8432498533252718
,5,0.1,0.1,0.22443938995819748,0.07521525852970617,0.013321596080411256,0.11541921885202332,0.8216082974978283,0.8724451100101974
,5,0.1,0.5,0.3034037649828143,0.06668893363920207,0.01178851284368876,0.10857491811504516,0.7284716199919775,0.8207095605167336
,5,0.1,1.0,0.22443938995819748,0.07521525852970617,0.013321596080411256,0.11541921885202332,0.8216082974978283,0.8724451100101974
,5,0.1,2.0,0.3034037649828143,0.06668893363920207,0.01178851284368876,0.10857491811504516,0.7284716199919775,0.8207095605167336
,5,0.1,3.0,0.5915889672398158,0.050842825182691974,0.006848234022600723,0.08275405743889977,0.5553778296438762,0.6255316355817241
,5,0.1,4.0,0.6711093679572905,0.04733615413961677,0.005579525699987377,0.07469622279598465,0.5170729686102861,0.5646230754527987
,5,0.5,0.1,0.2513726012551569,0.07340205161533908,0.012868683402931864,0.11344021951200493,0.8018018662623887,0.8574860042903255
,5,0.5,0.5,0.34433969481999227,0.06480525872319547,0.011275447215536392,0.10618590874281009,0.707895436767555,0.802651220100765
,5,0.5,1.0,0.2513726012551569,0.07340205161533908,0.012868683402931864,0.11344021951200493,0.8018018662623887,0.8574860042903255
,5,0.5,2.0,0.34433969481999227,0.06480525872319547,0.011275447215536392,0.10618590874281009,0.707895436767555,0.802651220100765
,5,0.5,3.0,0.647488084601871,0.0480037288846801,0.006028396091723166,0.07764274654932787,0.5243651718209871,0.5868956247361984
,5,0.5,4.0,0.7364701510206821,0.04434716482554478,0.004439407055035054,0.0666288755348239,0.4844229655446982,0.5036426101649721
,5,1.0,0.1,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,1.0,0.5,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,1.0,1.0,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,1.0,2.0,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,1.0,3.0,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,1.0,4.0,-0.06050428284658318,0.09329989466746988,0.018431766192986664,0.1357636409094374,1.0191544789305145,1.0262270513238938
,5,2.0,0.1,0.13317710955427872,0.08039596133590363,0.015028352911577619,0.12259018276998211,0.8781993203254771,0.9266498816808821
,5,2.0,0.5,0.2288393575290974,0.07350408558192773,0.013390521986287299,0.11571742300227437,0.802916426728105,0.8746992125354003
,5,2.0,1.0,0.13317710955427872,0.08039596133590363,0.015028352911577619,0.12259018276998211,0.8781993203254771,0.9266498816808821
,5,2.0,2.0,0.2288393575290974,0.07350408558192773,0.013390521986287299,0.11571742300227437,0.802916426728105,0.8746992125354003
,5,2.0,3.0,0.10361207008746201,0.08230481571445783,0.01539074019721956,0.12405942204129261,0.8990505495413653,0.9377557497541464
,5,2.0,4.0,0.14927560832131395,0.08299039221180723,0.014838235712649323,0.12181229705021297,0.9065393935578929,0.9207699026001933
,5,3.0,0.1,0.15244508079861574,0.07927239567200803,0.014706969659531988,0.1212722955152247,0.8659261341357934,0.9166880720066026
,5,3.0,0.5,0.28078565307764736,0.07039899041771083,0.012511744623739182,0.11185591009749633,0.7689981500205485,0.8455103297434091
,5,3.0,1.0,0.15244508079861574,0.07927239567200803,0.014706969659531988,0.1212722955152247,0.8659261341357934,0.9166880720066026
,5,3.0,2.0,0.28078565307764736,0.07039899041771083,0.012511744623739182,0.11185591009749633,0.7689981500205485,0.8455103297434091
,5,3.0,3.0,0.24970186807398215,0.0718178377652209,0.013061461284906414,0.11428675025962727,0.7844968237788345,0.8638848659234412
,5,3.0,4.0,0.23052857931355727,0.07844333197084338,0.013530647635235048,0.11632131204226957,0.8568699182914763,0.8792639639275236
,5,4.0,0.1,0.191955255706815,0.0765321860987952,0.01405441241521097,0.11855130710038995,0.8359936581163768,0.8961203272191378
,5,4.0,0.5,0.3159953091637294,0.06787141332050202,0.01193537366757089,0.10924913577493824,0.741388349080862,0.8258059206056922
,5,4.0,1.0,0.191955255706815,0.0765321860987952,0.01405441241521097,0.11855130710038995,0.8359936581163768,0.8961203272191378
,5,4.0,2.0,0.3159953091637294,0.06787141332050202,0.01193537366757089,0.10924913577493824,0.741388349080862,0.8258059206056922
,5,4.0,3.0,0.28110387204002246,0.07397346142349398,0.012634819429155009,0.11240471266434966,0.808043618917753,0.8496586866684902
,5,4.0,4.0,0.26947702648716715,0.07676924936546185,0.012839136309617092,0.11330991267147413,0.8385832011257696,0.8565010247786574
,10,0.1,0.1,0.3341031912294479,0.07314195455290809,0.011358377724190929,0.1065756901182954,0.7989607152934837,0.805597547916856
,10,0.1,0.5,0.42856448066785824,0.061829891784475136,0.009747758202134766,0.09873073585330339,0.6753942367086885,0.7462981343978574
,10,0.1,1.0,0.3341031912294479,0.07314195455290809,0.011358377724190929,0.1065756901182954,0.7989607152934837,0.805597547916856
,10,0.1,2.0,0.42856448066785824,0.061829891784475136,0.009747758202134766,0.09873073585330339,0.6753942367086885,0.7462981343978574
,10,0.1,3.0,0.5908484267340606,0.05335194778099005,0.006934168911504404,0.08327165731210352,0.5827860442335637,0.629444133715137
,10,0.1,4.0,0.7291978616100339,0.04405555784690989,0.0046254591069814265,0.0680107278815734,0.4812376183433711,0.5140879271119131
,10,0.5,0.1,0.35159701476016764,0.0720541931596885,0.011097190839903605,0.10534320500109917,0.7870786343987668,0.7962812865146992
,10,0.5,0.5,0.4773292131727457,0.06024362433986574,0.008946694496784164,0.0945869679014195,0.6580667619380338,0.714975707140114
,10,0.5,1.0,0.35159701476016764,0.0720541931596885,0.011097190839903605,0.10534320500109917,0.7870786343987668,0.7962812865146992
,10,0.5,2.0,0.4773292131727457,0.06024362433986574,0.008946694496784164,0.0945869679014195,0.6580667619380338,0.714975707140114
,10,0.5,3.0,0.6224341192154613,0.05283930063479129,0.0064409563303132415,0.08025556884299831,0.5771861811573884,0.6066457500282518
,10,0.5,4.0,0.7616817789507301,0.042506584056843134,0.004024712490509971,0.06344062176957262,0.46431751804187604,0.47954284207928377
,10,1.0,0.1,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,1.0,0.5,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,1.0,1.0,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,1.0,2.0,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,1.0,3.0,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,1.0,4.0,-0.35357105176171016,0.11367310889373494,0.023132890699108268,0.1520950055034953,1.2416997733588944,1.149674596036069
,10,2.0,0.1,0.04188470902822161,0.09222014792337349,0.016610364062795098,0.1288812013553377,1.0073599454610127,0.9742032134081878
,10,2.0,0.5,0.05232773835586689,0.09241810781843374,0.016580637280074136,0.12876582341628595,1.0095223456911344,0.973331080329053
,10,2.0,1.0,0.04188470902822161,0.09222014792337349,0.016610364062795098,0.1288812013553377,1.0073599454610127,0.9742032134081878
,10,2.0,2.0,0.05232773835586689,0.09241810781843374,0.016580637280074136,0.12876582341628595,1.0095223456911344,0.973331080329053
,10,2.0,3.0,0.04205372954290918,0.09274372200072291,0.016843359427448558,0.1297819688071057,1.013079168059113,0.9810120461690376
,10,2.0,4.0,0.09224002155551704,0.09004960161759036,0.01601806075904732,0.12656247769006151,0.9836501438888975,0.9566761573134076
,10,3.0,0.1,0.10892472444877535,0.08493013630927712,0.015547175181690224,0.1246883121294463,0.9277280443271283,0.9425094821706429
,10,3.0,0.5,0.12535065425793698,0.08654746732730924,0.015392048717663254,0.12406469569407429,0.9453948397379422,0.9377956128950257
,10,3.0,1.0,0.10892472444877535,0.08493013630927712,0.015547175181690224,0.1246883121294463,0.9277280443271283,0.9425094821706429
,10,3.0,2.0,0.12535065425793698,0.08654746732730924,0.015392048717663254,0.12406469569407429,0.9453948397379422,0.9377956128950257
,10,3.0,3.0,0.1791459961030036,0.08143803865879518,0.014480530736101916,0.12033507691484606,0.889582374666557,0.909603707781618
,10,3.0,4.0,0.19801196619504857,0.08306806277445783,0.014112129324101422,0.11879448355921844,0.9073878221878344,0.8979584796038503
,10,4.0,0.1,0.19592077476409173,0.07652627897843373,0.014003577327578506,0.11833671166454857,0.8359291321252659,0.8944982166166535
,10,4.0,0.5,0.24776734879797746,0.07439155727310241,0.013125925105884487,0.11456842979584074,0.8126106579189155,0.8660140601460641
,10,4.0,1.0,0.19592077476409173,0.07652627897843373,0.014003577327578506,0.11833671166454857,0.8359291321252659,0.8944982166166535
,10,4.0,2.0,0.24776734879797746,0.07439155727310241,0.013125925105884487,0.11456842979584074,0.8126106579189155,0.8660140601460641
,10,4.0,3.0,0.2594520519235767,0.07502415869836346,0.013021469967286925,0.11411165570303029,0.8195208326648835,0.8625613394673465
,10,4.0,4.0,0.29306801662714427,0.07801733761257028,0.012382077357553804,0.11127478311618408,0.8522166005167828,0.8411176350242491
,30,0.1,0.1,0.371469484241423,0.07266219455291946,0.010782500983968662,0.1038388221426296,0.7937200925195483,0.7849097707350121
,30,0.1,0.5,0.49398831006018795,0.061938315347192144,0.008669478614801687,0.0931100349844295,0.6765785934537683,0.7038116833834376
,30,0.1,1.0,0.371469484241423,0.07266219455291946,0.010782500983968662,0.1038388221426296,0.7937200925195483,0.7849097707350121
,30,0.1,2.0,0.49398831006018795,0.061938315347192144,0.008669478614801687,0.0931100349844295,0.6765785934537683,0.7038116833834376
,30,0.1,3.0,0.6580787341426267,0.04927551875704823,0.005818549524898198,0.07627941743942594,0.5382574741574694,0.5765903235298764
,30,0.1,4.0,0.7520331210210578,0.04128963591605941,0.004256181905982322,0.0652394198777267,0.45102427529249994,0.49313982037253196
,30,0.5,0.1,0.3667868211673301,0.07380764936118869,0.01084353028893617,0.10413227304220421,0.8062323831541819,0.7871279437993282
,30,0.5,0.5,0.5149422102135028,0.06315916765252486,0.008277408443092132,0.09098026403067938,0.6899144830550058,0.6877129064854299
,30,0.5,1.0,0.3667868211673301,0.07380764936118869,0.01084353028893617,0.10413227304220421,0.8062323831541819,0.7871279437993282
,30,0.5,2.0,0.5149422102135028,0.06315916765252486,0.008277408443092132,0.09098026403067938,0.6899144830550058,0.6877129064854299
,30,0.5,3.0,0.6810818935235553,0.05060208350457244,0.005450567396383602,0.07382795809436694,0.5527481057798221,0.5580599285119757
,30,0.5,4.0,0.7830741108741115,0.04122107405018447,0.003682385318797064,0.060682660775521896,0.45027534483615467,0.4586956243733373
,30,1.0,0.1,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,1.0,0.5,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,1.0,1.0,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,1.0,2.0,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,1.0,3.0,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,1.0,4.0,-0.01837709189045955,0.09139710021891566,0.01766707509034232,0.13291754997118446,0.9983694449104891,1.004713666062583
,30,2.0,0.1,0.08706307472660918,0.08391653194327309,0.01584977239182595,0.12589587916935943,0.9166560122186429,0.9516373897189727
,30,2.0,0.5,0.09322548163885792,0.08443284273913657,0.01575300518250391,0.12551097634272435,0.9222958949001815,0.9487279384831485
,30,2.0,1.0,0.08706307472660918,0.08391653194327309,0.01584977239182595,0.12589587916935943,0.9166560122186429,0.9516373897189727
,30,2.0,2.0,0.09322548163885792,0.08443284273913657,0.01575300518250391,0.12551097634272435,0.9222958949001815,0.9487279384831485
,30,2.0,3.0,0.12320135955352489,0.08146098187361446,0.015241021978011105,0.12345453405205944,0.8898329931718348,0.9331834473805967
,30,2.0,4.0,0.13430380330702535,0.08221130864244981,0.015112756458403653,0.12293395160981223,0.8980291319761226,0.9292484042342897
,30,3.0,0.1,0.10285529885685885,0.08333828238724231,0.015557698085621935,0.12473050182542333,0.910339546084691,0.9428283908785174
,30,3.0,0.5,0.1789789511399388,0.07828155713372824,0.014286562985726772,0.11952641124758483,0.8551027828578107,0.9034910654153608
,30,3.0,1.0,0.10285529885685885,0.08333828238724231,0.015557698085621935,0.12473050182542333,0.910339546084691,0.9428283908785174
,30,3.0,2.0,0.1789789511399388,0.07828155713372824,0.014286562985726772,0.11952641124758483,0.8551027828578107,0.9034910654153608
,30,3.0,3.0,0.24891662318528968,0.07326304696951139,0.013069154690981466,0.1143204036512357,0.8002834593242848,0.8641392493548667
,30,3.0,4.0,0.2742473533636985,0.07309216296437751,0.012682947481166867,0.11261859296389236,0.7984168205694343,0.8512753916100023
,30,4.0,0.1,0.1316078688671008,0.0803943444170549,0.01507421536296022,0.12277709624746881,0.8781816580323671,0.9280627464624169
,30,4.0,0.5,0.20944594720448864,0.07492385025755019,0.013734687235351936,0.11719508195889423,0.8184251208519845,0.885868724370501
,30,4.0,1.0,0.1316078688671008,0.0803943444170549,0.01507421536296022,0.12277709624746881,0.8781816580323671,0.9280627464624169
,30,4.0,2.0,0.20944594720448864,0.07492385025755019,0.013734687235351936,0.11719508195889423,0.8184251208519845,0.885868724370501
,30,4.0,3.0,0.28357790083542567,0.07194139515560576,0.01245938085027171,0.11162159670185563,0.7858464937679004,0.8437391725802447
,30,4.0,4.0,0.29763808725030705,0.07421854811099063,0.012226656776051796,0.1105742138839422,0.8107208051694492,0.8358220854011257
,50,0.1,0.1,0.36119029460376184,0.0729516141855883,0.010974145529607415,0.10475755595472536,0.7968815464094606,0.7918544098491583
,50,0.1,0.5,0.5190923749884592,0.06091318932388103,0.008234828505954608,0.09074595586556244,0.6653807053763017,0.6859417888593973
,50,0.1,1.0,0.36119029460376184,0.0729516141855883,0.010974145529607415,0.10475755595472536,0.7968815464094606,0.7918544098491583
,50,0.1,2.0,0.5190923749884592,0.06091318932388103,0.008234828505954608,0.09074595586556244,0.6653807053763017,0.6859417888593973
,50,0.1,3.0,0.6645518512380759,0.04915472254081617,0.005711526243644519,0.07557464021511792,0.536937965649453,0.571262966014293
,50,0.1,4.0,0.7860358746137349,0.03490028574241964,0.0036596506650743653,0.06049504661601944,0.3812306825973646,0.4572774631896574
,50,0.5,0.1,0.3578539815785519,0.07389462773890551,0.01099868715925795,0.10487462590759478,0.8071824850115971,0.7927393327322442
,50,0.5,0.5,0.5250747345927477,0.0627075982809012,0.008094101999873158,0.08996722736570889,0.6849817985189904,0.6800554392680537
,50,0.5,1.0,0.3578539815785519,0.07389462773890551,0.01099868715925795,0.10487462590759478,0.8071824850115971,0.7927393327322442
,50,0.5,2.0,0.5250747345927477,0.0627075982809012,0.008094101999873158,0.08996722736570889,0.6849817985189904,0.6800554392680537
,50,0.5,3.0,0.6821099490642104,0.05066496108225545,0.005419279443883783,0.0736157554052377,0.5534349443357319,0.5564559045001759
,50,0.5,4.0,0.8286778985156564,0.034082846210573906,0.0029114108496738384,0.053957491135836165,0.372301442504386,0.4078605777971231
,50,1.0,0.1,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,1.0,0.5,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,1.0,1.0,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,1.0,2.0,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,1.0,3.0,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,1.0,4.0,-0.021386856951291923,0.0926397062402892,0.017710354068545202,0.13308025423985784,1.0119429596153284,1.00594353527322
,50,2.0,0.1,0.11853752103137527,0.08116311292559035,0.015257775911871127,0.12352237008684348,0.8865792438123627,0.933696214815851
,50,2.0,0.5,0.13167326127348866,0.0807397460652771,0.01500806102530185,0.12250739171699743,0.8819546273167406,0.9260240703987794
,50,2.0,1.0,0.11853752103137527,0.08116311292559035,0.015257775911871127,0.12352237008684348,0.8865792438123627,0.933696214815851
,50,2.0,2.0,0.13167326127348866,0.0807397460652771,0.01500806102530185,0.12250739171699743,0.8819546273167406,0.9260240703987794
,50,2.0,3.0,0.15611296270861996,0.07828321874853013,0.014601767604675412,0.12083777391476315,0.8551209333838498,0.9134035562276273
,50,2.0,4.0,0.17816379521226913,0.07843670530491567,0.014251561707515273,0.11937990495688658,0.8567975323977444,0.9023836354901134
,50,3.0,0.1,0.1268874360303764,0.08116754376746989,0.01513409818361886,0.12302072257802285,0.8866276437849786,0.9299042993933383
,50,3.0,0.5,0.20562254548557646,0.07511966779474698,0.013804264778910683,0.11749155194698332,0.8205641191948929,0.8881097184956191
,50,3.0,1.0,0.1268874360303764,0.08116754376746989,0.01513409818361886,0.12302072257802285,0.8866276437849786,0.9299042993933383
,50,3.0,2.0,0.20562254548557646,0.07511966779474698,0.013804264778910683,0.11749155194698332,0.8205641191948929,0.8881097184956191
,50,3.0,3.0,0.252354445805984,0.0722971496504177,0.012980350275439187,0.11393134018100194,0.78973255160408,0.8611983481300522
,50,3.0,4.0,0.3095906567129614,0.06879711495383133,0.012015802916024072,0.10961661788261884,0.7515001822091131,0.8285836899499227
,50,4.0,0.1,0.14148468643261186,0.08021205560812651,0.01488657798019793,0.12201056503515557,0.8761904397492124,0.9222685952412908
,50,4.0,0.5,0.22220469942599302,0.07371685717007832,0.013475602401134604,0.1160844623588127,0.8052406213890498,0.8774736351573702
,50,4.0,1.0,0.14148468643261186,0.08021205560812651,0.01488657798019793,0.12201056503515557,0.8761904397492124,0.9222685952412908
,50,4.0,2.0,0.22220469942599302,0.07371685717007832,0.013475602401134604,0.1160844623588127,0.8052406213890498,0.8774736351573702
,50,4.0,3.0,0.29326355173146634,0.07030834980614056,0.012255819018021006,0.11070600262867866,0.7680080440232793,0.836818266514144
,50,4.0,4.0,0.35193133459269327,0.06735678170732531,0.011272504167356817,0.10617204984060925,0.7357668088268499,0.8025464617115168
,100,0.1,0.1,0.3459749412300724,0.07286800600663768,0.0112493391062968,0.10606290164943065,0.7959682586682851,0.8017214188234487
,100,0.1,0.5,0.5383965465167773,0.05911354565706993,0.00789454565861547,0.08885125580775699,0.6457224312694934,0.6716198950118248
,100,0.1,1.0,0.3459749412300724,0.07286800600663768,0.0112493391062968,0.10606290164943065,0.7959682586682851,0.8017214188234487
,100,0.1,2.0,0.5383965465167773,0.05911354565706993,0.00789454565861547,0.08885125580775699,0.6457224312694934,0.6716198950118248
,100,0.1,3.0,0.6862079968011662,0.04586125425684262,0.0053505429206055196,0.07314740542634113,0.5009620091407095,0.5529156825776418
,100,0.1,4.0,0.7923069841652182,0.032090765770252515,0.0035547001766812842,0.05962130639864648,0.3505410995760324,0.4506729272410681
,100,0.5,0.1,0.34925328290919133,0.0738445290989428,0.01114743551781158,0.10558141653629952,0.8066352362340041,0.7980819094187582
,100,0.5,0.5,0.5428459673531858,0.0611515794546301,0.007787913012477004,0.08824915304113125,0.6679847422870792,0.6670686459244461
,100,0.5,1.0,0.34925328290919133,0.0738445290989428,0.01114743551781158,0.10558141653629952,0.8066352362340041,0.7980819094187582
,100,0.5,2.0,0.5428459673531858,0.0611515794546301,0.007787913012477004,0.08824915304113125,0.6679847422870792,0.6670686459244461
,100,0.5,3.0,0.7145399004659518,0.04725953326214767,0.004859362550977112,0.06970912817541984,0.5162360061385648,0.5269260059513301
,100,0.5,4.0,0.8434457668556862,0.03128039519317619,0.002664660223962482,0.051620346995758196,0.3416890766861417,0.390194282732224
,100,1.0,0.1,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,1.0,0.5,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,1.0,1.0,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,1.0,2.0,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,1.0,3.0,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,1.0,4.0,-0.015643494906363208,0.09218165139320482,0.01762272623603959,0.13275061670681454,1.0069394314691746,1.003451830194639
,100,2.0,0.1,0.10538566066313122,0.08303422476994579,0.015538337971767551,0.12465286988981662,0.907018195255463,0.9422415769728755
,100,2.0,0.5,0.16475411511108493,0.07808221982665661,0.014503084402204203,0.12042875238996792,0.8529253365697516,0.910311793584059
,100,2.0,1.0,0.10538566066313122,0.08303422476994579,0.015538337971767551,0.12465286988981662,0.907018195255463,0.9422415769728755
,100,2.0,2.0,0.16475411511108493,0.07808221982665661,0.014503084402204203,0.12042875238996792,0.8529253365697516,0.910311793584059
,100,2.0,3.0,0.18294097149195315,0.07687105585019276,0.014188583795851991,0.11911584191807566,0.8396952767102862,0.900387603033505
,100,2.0,4.0,0.1802690110108348,0.07817539434281928,0.014244961998678102,0.11935226013225766,0.8539431214858847,0.9021746703601767
,100,3.0,0.1,0.1362378074533033,0.08132367611658836,0.015007266565473468,0.12250414917656245,0.8883331439195411,0.92599956028188
,100,3.0,0.5,0.21932108624536567,0.07399784693414657,0.013572274409422925,0.11650010476142468,0.8083099922345844,0.8806154445135453
,100,3.0,1.0,0.1362378074533033,0.08132367611658836,0.015007266565473468,0.12250414917656245,0.8883331439195411,0.92599956028188
,100,3.0,2.0,0.21932108624536567,0.07399784693414657,0.013572274409422925,0.11650010476142468,0.8083099922345844,0.8806154445135453
,100,3.0,3.0,0.27043416451116303,0.07096053099735541,0.012694994138155122,0.11267206458636995,0.775132096890325,0.8516795795435101
,100,3.0,4.0,0.31305936505231835,0.06776674053790362,0.011950261895852713,0.10931725342256232,0.7402449637041959,0.826320816731018
,100,4.0,0.1,0.1508736253399018,0.07991460817483836,0.014740659415407215,0.12141111734683614,0.872941294774693,0.9177374156891945
,100,4.0,0.5,0.26095445104200043,0.07102607936963454,0.01282738614057522,0.11325805110708563,0.7758481096729007,0.8561090071519722
,100,4.0,1.0,0.1508736253399018,0.07991460817483836,0.014740659415407215,0.12141111734683614,0.872941294774693,0.9177374156891945
,100,4.0,2.0,0.26095445104200043,0.07102607936963454,0.01282738614057522,0.11325805110708563,0.7758481096729007,0.8561090071519722
