base_estimator,n_estimators,max_samples,max_features,R-squared,MAE,MSE,RMSE,RAE,RRSE
,10,1,1,-0.11665259662353467,0.10484126499373495,0.019620522640960557,0.1400732759699742,1.1452257816145237,1.0588032554594837
