n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
10,20.0,10,4,0.7890027287703463,0.011203562447853534,0.0014323844977657497,0.03784685585046332,0.2465533511164273,0.457303373769001
10,30.0,2,1,0.7961614631883974,0.00919458385747992,0.0012325690973029764,0.03510796344567677,0.20234237750127435,0.42420935026417
10,30.0,2,2,0.7857291671225433,0.009862162122987017,0.001439329339609494,0.03793849416634105,0.2170335669563571,0.45841063909066915
10,30.0,2,4,0.8026099487989387,0.010758169908132404,0.001343280223756206,0.03665078749162432,0.23675173455547885,0.44285128565059706
10,30.0,5,1,0.7994125598997446,0.009603130090440472,0.001364247245221013,0.03693571774341218,0.2113331287280607,0.4462940964866217
10,30.0,5,2,0.7893478199228969,0.009829818824328783,0.001419553952676661,0.037676968464523,0.21632179793579212,0.4552506253172335
10,30.0,5,4,0.8026099487989387,0.010758169908132404,0.001343280223756206,0.03665078749162432,0.23675173455547885,0.44285128565059706
10,30.0,10,1,0.7771004275669086,0.010520058541672952,0.0015314050210944925,0.03913317034300304,0.23151169098784227,0.4728459054786508
10,30.0,10,2,0.7757992352843803,0.010696496603146198,0.0015321978040734783,0.03914329832900491,0.23539450911138024,0.47296828188387824
10,30.0,10,4,0.7890027287703463,0.011203562447853534,0.0014323844977657497,0.03784685585046332,0.2465533511164273,0.457303373769001
50,,2,1,0.800123596391017,0.008702611942626105,0.0011879093201038454,0.034466060408811526,0.19151570296565706,0.4164532390154347
50,,2,2,0.8135708399491797,0.009238620834177152,0.0012344455058505442,0.03513467668629589,0.20331148569594673,0.4245321262196601
50,,2,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,,5,1,0.8221485371300641,0.00904174680629654,0.001193977476923208,0.03455397917640178,0.198978939548444,0.41751556105337334
50,,5,2,0.8186641004715485,0.00926415080195405,0.0012188086007360564,0.03491143939650808,0.2038733158404732,0.42183475114114966
50,,5,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,,10,1,0.7977817221943472,0.009960963824576433,0.0013902252180775351,0.03728572405194158,0.21920786559897704,0.450523220997343
50,,10,2,0.7938701247527942,0.01018944379894107,0.001405456224177038,0.037489414828415744,0.22423595408465236,0.4529844156512741
50,,10,4,0.8046554847676068,0.010653112987536604,0.0013681117589544663,0.0369879947949935,0.23443977923310463,0.4469257598446901
50,10.0,2,1,0.7987884205098698,0.009044794639966658,0.0011966286743762483,0.03459232103193205,0.1990460122861121,0.41797884550584763
50,10.0,2,2,0.8128256075707512,0.009440238967164885,0.0012411644512714767,0.035230163940457,0.20774843390463785,0.42568589824374425
50,10.0,2,4,0.8159636920454094,0.010403581869111906,0.0012940510321161405,0.035972920817138834,0.2289484246981704,0.43466062594473953
50,10.0,5,1,0.8217518438383739,0.009303283828143305,0.00119595339493753,0.03458255911492858,0.2047345043054097,0.4178608923105339
50,10.0,5,2,0.8176501394407698,0.009468115528277194,0.0012258357548787483,0.03501193731970209,0.20836190480657926,0.4230490670546032
50,10.0,5,4,0.8159636920454094,0.010403581869111906,0.0012940510321161405,0.035972920817138834,0.2289484246981704,0.43466062594473953
