0,1,2,3,4
-0.535617544299812,-0.09680495603365825,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.535617544299812,0.48827849498788006,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.535617544299812,1.0733619460094184,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.535617544299812,1.6584453970309565,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.535617544299812,2.243528848052495,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.535617544299812,2.828612299074033,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,-0.09680495603365825,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,0.48827849498788006,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,1.0733619460094184,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,1.6584453970309565,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,2.243528848052495,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.4624821129221197,2.828612299074033,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,-0.09680495603365825,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,0.48827849498788006,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,1.0733619460094184,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,1.6584453970309565,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,2.243528848052495,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3893466815444274,2.828612299074033,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,-0.09680495603365825,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,0.48827849498788006,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,1.0733619460094184,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,1.6584453970309565,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,2.243528848052495,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.3162112501667351,2.828612299074033,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.24307581878904283,-0.09680495603365825,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
-0.24307581878904283,0.48827849498788006,-0.5941258894019658,-0.3893466815444274,-0.5634090082233351
